ID;NAME_RU;NAME_EN;YEAR;COUNTRIES;GENRES;RATE;FILM_DIRECTOR;ACTORS
1a6e037e-689d-4066-9fbf-4673e5fb92d6;Клуб первых жен;The First Wives Club;1996;США;melodrama, comedy;7.2;Хью Уилсон;melodrama, comedy
bf531300-6a32-4664-89b8-92ffd81bce08;Гринч;The Grinch;2018;США, Франция, Япония;family, for_child, fentezi, comedy;4.0;Ярроу Чейни;family, for_child, fentezi, comedy
3b5e942b-3f0d-44fa-b355-f399912fc98a;Маленькая мисс Счастье;Little Miss Sunshine;2006;США;drama, comedy;7.5;Джонатан Дэйтон;drama, comedy
b4e6be1e-eb4a-4495-bda9-a0e8dcf5acfa;Мисс Плохое поведение;Misbehavious;2020;Великобритания, Франция;drama, comedy;5.9;Филиппа Лоутроп;drama, comedy
49bb9c96-1da1-4529-b209-92eb5ea77aa9;Миссия невыполнима 2;Mission: Impossible II;2000;США, Германия;thriller, action, adventures;6.9;Джон Ву;thriller, action, adventures
432cfe7e-7d5b-4a69-a1eb-de09b6fb01d3;Реальность кусается;Reality Bites;1994;США;drama, melodrama, comedy;6.8;Бен Стиллер;drama, melodrama, comedy
08844224-fd75-406b-ad4a-847b2eab3f99;Хижина в лесу;CABIN IN THE WOODS, THE;2011;США;horror, fentezi, comedy;;Дрю Годдард;horror, fentezi, comedy
a5f773b5-bad6-4573-8a75-52248ee20b22;Адреналин: высокое напряжение;Crank: High Voltage;2009;США;action, fentezi, comedy;6.3;Марк Невелдайн;action, fentezi, comedy
178d004e53f7636cbbaea;Мотель;The Bag Man;2013;США;detective, thriller;5.0;Дэвид Гровик;detective, thriller
ba7715a3-36ca-4049-87d1-df76cb43ccad;Девятые врата;NINTH GATE, THE;1999;Франция, Испания, США;detective, thriller, fentezi;;Роман Полански;detective, thriller, fentezi
c9a1903a-e663-4ee0-b995-dc4be7364bf2;Список её желаний;Mum's List;2016;Великобритания;drama;;Найэлл Джонсон;drama
f94d8376-7693-4efc-bc4c-d9636e2587f7;Малышка на миллион;MILLION DOLLAR BABY;2004;США;drama;8.1;Клинт Иствуд;drama
7239088c-db54-4b82-8e2a-25bac722a5ee;Шаг вперед 3D;Step Up 3D;2010;США;drama, melodrama;7.2;Джон М.Чу;drama, melodrama
3c9a783a0fc96553fbdf1;Открытая дорога назад;The Open Road;2008;США;drama, comedy;6.0;Майкл Мередит;drama, comedy
7bf4bf48-1dfc-4738-b927-e88049587c20;Рокки 4;ROCKY IV;1985;США;drama;7.1;Сильвестр Сталлоне;drama
71ee0b94-1db0-40e8-9104-bbbb245285c9;Без лица;Bez lica;1997;США;thriller, action;7.8;Джон Ву;thriller, action
26b08009-7a05-4235-b6be-8f6e128d81e4;Семейка Аддамс;The Addams Family;1991;США;fentezi, comedy;7.6;Барри Зонненфельд;fentezi, comedy
f9eb7ba517f354e46f595;Охотники;The Hunters;2013;США;adventures;5.5;Ниша Ганатра;adventures
ef66494e-1376-4224-8d85-24d8c76582b7;Мистер Холмс;Mr. Holmes;2015;Великобритания;detective, drama;4.0;Билл Кондон;detective, drama
5b4e2bff6769c5da9ee4d;ЗащитнеГ;Defendor;2009;Канада, США, Великобритания;drama, comedy;3.8;Питер Стеббингс;drama, comedy
cd5af23e-a10b-484d-aaac-5539b698a749;Казино Рояль;Casino Royale;2006;Великобритания, Чехия, США, Германия;thriller, action, adventures;;Мартин Кэмпбелл;thriller, action, adventures
7e168c55-aaf7-4688-9048-ef03a2471c25;Возмездие;The Railway Man;2013;Австралия, Великобритания;drama, melodrama;7.0;Джонатан Теплицки;drama, melodrama
b6a5c7a5-04b3-4ae0-a661-ea652cbb78c8;Реальная белка 2;NUT JOB 2;2017;Южная Корея, Канада;family, for_child;5.0;Кэллан Брункер;family, for_child
0f4bccc4-54be-4baf-bf1e-c2741c6ae130;Неистовый;Unhinged;2020;США;thriller, action;4.0;Деррик Борте;thriller, action
cf328315-1dce-4b31-9cef-f4b97f2d358e;Бал монстров;MONSTER'S BALL;2001;США;drama, melodrama;;Марк Форстер;drama, melodrama
659360fb-7bb5-4b4e-a5c9-01ff6f026266;30 дней ночи;30 DAYS OF NIGHT;2007;США, Новая Зеландия;thriller, horror, action;5.0;Дэвид Слэйд;thriller, horror, action
68c4ec63-cd78-435c-b933-1b8af27127ab;007: Координаты «Скайфолл»;Skyfall;2012;Великобритания, США;thriller, action;7.4;Сэм Мендес;thriller, action
4c0221de-f4b3-4dc1-85d9-04c06944a3d9;Искусственный интеллект и мы;This Is A.I.;2018;США;nauchpop;;Пол Бозимовски;nauchpop
226508fe-3c16-4568-8b5e-e230072a39e3;Мой друг - Зигмунд Фрейд;Der Trafikant;2018;Австралия, Германия;melodrama, comedy;5.0;Николаус Лейтнер;melodrama, comedy
1b2d3a1b-3116-4aa9-b4c2-af97daf61bc8;Бешеная кровь;Sanguepazzo;2008;Италия, Франция;drama, biography;7.0;Марко Туллио Джордана;drama, biography
17f0e4ef-ce47-4491-bb45-99f8501c1d75;Женщина в черном. Ангелы смерти;The Woman in Black 2: Angel of Death;2014;Великобритания, Канада;drama, thriller, horror;5.1;Том Харпер;drama, thriller, horror
51a6a6ca-ff26-421a-9d37-8729d54a323f;Могучие рейнджеры;SABAN'S POWER RANGERS;2017;США, Япония, Мексика, Канада;action, fantasy;;Дин Израэлайт;action, fantasy
16704e44-fc0d-4c1d-ad86-4f72322a4941;Тень врага;Ten' vraga;2017;Беларусь;military;;Игорь Сеньков;military
2ff4942b-008d-4b3e-96a4-a99f1d36fd88;Ультиматум Борна;The Bourne Ultimatum;2007;США, Германия, Франция, Испания;detective, thriller, action;5.0;Пол Гринграсс;detective, thriller, action
a7eac60e-3b60-4cf4-8dda-fcd2402112b8;Карантин;Karantin;1983;СССР;family, adventures, comedy;7.7;Илья Фрэз;family, adventures, comedy
1b58b19e-d1b8-4d80-bc32-b408d3a79619;Кловерфилд, 10;10 Cloverfield Lane;2016;США;detective, drama, horror, fantasy;6.9;Дэн Трактенберг;detective, drama, horror, fantasy
baaa6430-06d4-475d-98a7-885415c96202;Второй шанс;null;2014;Дания, Канада, Швеция, США, Франция;drama;7.1;Сюзанна Биер;drama
c7df9824-aef5-442a-9afe-ebc1bdf21de0;Посылка к Рождеству;Deliver by Christmas;2020;Канада;comedy;5.6;Терри Ингрэм;comedy
9948e1ee64d4acaf966e9;Суперфорсаж;Superfast!;2014;США;comedy;4.6;Джейсон Фридберг;comedy
acf2fb77-7f75-4134-a02d-723329abac8c;Ограбление президента;Finding Steve McQueen;2019;США;drama, comedy;6.0;Марк Стивен Джонсон;drama, comedy
23777dae-bf5e-4cd4-9a3d-f39b53545fc0;Робинзон Крузо: Очень обитаемый остров;Robinson Crusoe;2016;Франция;family, for_child;5.0;Винсент Кестелут;family, for_child
694b6336-cd6b-44b9-9cce-2c92db3cfb5b;Железный человек 2;IRON MAN 2;2010;США;action, fantasy, adventures;7.5;Джон Фавро;action, fantasy, adventures
86e03f3c-d6bb-432a-89c4-7d9c70a1421a;Студентка по вызову;Mes chères études;2010;Франция;drama;;Эмманюэль Берко;drama
b7ce277c-49f9-45f1-8aaa-5209ecba9aff;Исчезновение;Disappearance;2019;США;melodrama, thriller;0.0;Мэтт Шапира;melodrama, thriller
6c2533cf-8537-46dc-950c-28be2e582360;Хроники мстителя;Vigilante Diaries;2016;США;action;3.7;Кристиан Сесма;action
927f199b-0967-42d3-a7fc-e7be234053e0;Зип и Зап. Клуб стеклянных шариков;Zipi y Zape y el club de la canica;2013;Испания;family, comedy;;Оскар Сантос Гомес;family, comedy
4585114d-39fb-4428-8d93-d5559f776183;Вперёд;Onward;2020;США;family, adventures, for_child, fentezi, comedy;5.0;Дэн Скэнлон;family, adventures, for_child, fentezi, comedy
3f15c601-3e9f-4b83-ad0d-d7cd3a2ef0d7;Ёлки 5;Dolphin Kick;2016;Россия;family, comedy;3.75;null;family, comedy
b99e32459a0267df4a8a8;Эффект колибри;Hummingbird;2013;Великобритания;drama, thriller, action;4.77;Стивен Найт;drama, thriller, action
afdc35e0-36ac-483b-a19d-fe5c76b87a79;;;;;;;;
22c94eab-b5b5-407e-88e6-dde8765c44be;;;;;;;;
332ec0ce-b924-47d9-bea8-d12e1cf75b92;;;;;;;;
440af864fe962d51f6cea;;;;;;;;
7808cd94-e13f-4c64-a7e5-03c600a640d9;;;;;;;;
ecd36a38-7db2-4b0f-92f7-b70d36993aa3;Астрал 3;null;2015;Канада;thriller, horror;5.0;Ли Уоннелл;thriller, horror
3ced5755-b03d-4483-a372-dd0d44e2b2d6;Аленький цветочек;Alenkiy tsvetochek;1977;СССР;family, fentezi;7.1;Ирина Поволоцкая;family, fentezi
3cc250ba9bce41350e2fc;Холодный фронт;The Cold Front;2015;Россия, Франция;melodrama, thriller;3.25;Роман Волобуев;melodrama, thriller
e98b4eab-8cef-4bb3-8139-8188c9c7d43b;Назад в будущее;Back To The Future;1985;США;fantasy, adventures, comedy;8.6;Роберт Земекис;fantasy, adventures, comedy
ea981530-5098-4c26-8877-b95173fb2af3;ВАЛЛ-И;VALL-I;2008;США;family, for_child;3.67;Эндрю Стэнтон;family, for_child
f371b2e6-032a-44c6-a61a-1f2ad97b329d;Горькая луна;BITTER MOON;1992;Франция, Великобритания;drama, melodrama, thriller;;Роман Полански;drama, melodrama, thriller
b860526e-1bf4-4013-b59d-47e11cfc5ec3;Духов день;Dukhov den;1990;СССР;drama, fantasy;6.7;Сергей Сельянов;drama, fantasy
f0137304-ae81-40b2-a7b4-8b64e30dece1;Экстремальная работа;Geukhanjikeop;2019;Южная Корея;action, comedy;6.7;Ли Бён-хон;action, comedy
1592ea9a-385f-4211-aade-518d271f7041;Стэпфордские жены;The Stepford Wives;2004;США;thriller, horror, fantasy, comedy;6.6;Фрэнк Оз;thriller, horror, fantasy, comedy
54a5253031431e8f99c20;Ёлки 1914;Backtrace;2014;Россия;comedy;4.36;null;comedy
c52b64a9-1add-412c-8d2d-cf3a9a049af4;Африканские кошки;Afrikanskie koshki;2011;США;documentary, adventures;8.1;Кит Шолей;documentary, adventures
0044f8d4-907c-4c08-bbbe-494c086f09c9;Зеленая миля;The Green Mile;1999;США;detective, drama, fantasy, crime;9.1;Фрэнк Дарабонт;detective, drama, fantasy, crime
8e123cfa-fb8a-4801-adab-d216ab207c0f;Дворецкий;The Butler;2012;США;drama, biography;;Ли Дэниелс;drama, biography
fb8e0b38-27b8-464d-858d-3363526eb878;Форма голоса;A Silent Voice ;2016;Япония;drama, melodrama, for_child;8.0;Наоко Ямада;drama, melodrama, for_child
ff2c456e-da67-4083-9956-fa41e3ec719f;Ничего хорошего в отеле «Эль Рояль»;Bad Times at the El Royale;2018;США;drama, thriller;4.75;Дрю Годдард;drama, thriller
4aa2dc7c-cac1-4169-a192-0d53de3d35d1;Лис и пёс;Lis i pes;1981;США;family, for_child;8.2;Тед Берман;family, for_child
cc95003c-baf7-49fb-aa43-cd18ed7abfe6;Нотр-Дам;Notre Dame;2019;Франция, Бельгия;comedy;5.0;Валери Донзелли;comedy
f27f1270-3a21-4691-8d49-13ee62bd8833;Сокровища Ермака;Sokrovishcha Ermaka;2017;Россия;family, adventures;4.9;Олег Денисов;family, adventures
4cf229a5-29e5-4de5-9bf3-a2505bb2b989;Гномы в доме;Gnome Alone;2017;Канада, Великобритания, США;family, for_child;5.0;Питер Лепенионис;family, for_child
38099dbd-4c63-4ac8-a3d6-7ad46f9f795b;Холодная война;COLD WAR;2018;Польша, Великобритания, Франция;melodrama;5.0;Павел Павликовский;melodrama
1a5b26b4-fb4d-4f54-8ff8-1ac0be949cd1;Переправа ч.2;The Crossing 2;2014;Япония, Китай, Южная Корея;drama;6.9;Джон Ву;drama
eac6e341-51c2-4047-92ef-1a9dbc382237;Путевка в жизнь;Putevka v zhizn';2013;Россия;adventures;5.8;Олег Галин;adventures
751bcbf3-3aee-445f-aba3-215944c91782;Into_нация большой Одессы;Into_naciya bol'shoy Odessy;2018;Россия, Украина;documentary;0.0;Александр Бруньковский;documentary
476a7131-1836-4dec-bf9a-d144b5d8e0bf;Поллок;Pollock;2000;США;drama;7.1;Эд Харрис;drama
3fd3d867-36d5-4722-bfbc-c998aaa390aa;День труда;Labor Day;2013;США;drama, melodrama;7.4;Джейсон Райтман;drama, melodrama
dace5cf8-2023-43e2-bbcb-c61b8e7787a9;Агент Лев;Le Lion;2020;Франция, Бельгия;comedy;6.1;Людовик Кольбо-Жюстен;comedy
8b5c5bf3-4139-4f5d-8714-1487c39eb635;Сделано в Америке;American Made;2017;США, Япония, Колумбия;thriller, action, crime, biography, comedy;7.2;Даг Лайман;thriller, action, crime, biography, comedy
967ad88ae56785880afa1;Последняя любовь на Земле;Perfect Sense;2010;Великобритания, Швеция, Дания, Ирландия;drama, fantasy;3.38;Дэвид Маккензи;drama, fantasy
2ee849b2-cce7-441c-bf66-d25b95d9784c;Механик;The Mechanic;2010;США;thriller, action;;Саймон Уэст;thriller, action
55eeed42-f94e-4636-9fa1-6f5c21bb9130;Семейка Тененбаум;Semeyka Tenenbaum;2001;США;drama, comedy;7.4;Уэс Андерсон;drama, comedy
85553bce-357e-4035-a7e9-43198f4333f8;Любовь в словах и картинках;Words and Pictures;2013;США, Канада, Австралия;drama, melodrama, comedy;;Фред Скеписи;drama, melodrama, comedy
320a179b-159e-4d0a-b93e-a49ded93dacd;Вход в пустоту;Enter the Void;2009;Франция, Германия;drama, fentezi;7.2;Гаспар Ноэ;drama, fentezi
95d6d223-8026-47cb-9c31-33d8cc85f682;Сверхъестественное;First Light;2018;Канада;drama, thriller, fantasy;5.3;Джейсон Стоун;drama, thriller, fantasy
8a37f917-3eae-4024-a094-0ec1e777ed37;Герой;Tai ji 2: Ying xiong jue qi;2012;Китай;action, adventures;5.0;Стивен Фу;action, adventures
555d88ff-03d9-4410-8d7b-1a0d76a55507;Русское Краткое. Выпуск 2;Russkoe kratkoe. Vypusk 2;2018;Россия;drama, horror, comedy;5.7;Александр Домогаров мл.;drama, horror, comedy
f9ef5ae5-3b6d-433b-b77a-33ddccfb1cda;Как приручить дракона;How to Train Your Dragon;2010;США;family, adventures, for_child, fentezi, comedy;8.2;Дин ДеБлуа;family, adventures, for_child, fentezi, comedy
5956ace0-85e5-4dfd-8005-ca478c4d8167;Ночной рейс;Red Eye;2005;США;detective, thriller;7.0;Уэс Крэйвен;detective, thriller
92af6b84-9600-4910-bfbf-37c863f19c02;Пляжный домик;Beach House;2018;США;thriller;5.1;Джейсон Солтил;thriller
185c849b-1605-4484-96ad-32fac0a206b1;ПираМММида;PiraMMMida;2010;Россия;drama, thriller;;Эльдар Салаватов;drama, thriller
6ebc7eab-0f23-44b2-a749-4efece396d2a;Храбрая сердцем;Hrabraya serdcem;2012;США;family, for_child;7.4;Марк Эндрюс;family, for_child
d52eb1ee-a9bd-4b8e-89c7-606e98579f9a;Проклятие;GRUDGE, THE  (2004 REMAKE);2004;США, Япония;drama, thriller, horror, action;;Такаси Симидзу;drama, thriller, horror, action
8ad5bc3a-4b73-44b1-95c3-115a666ecff0;Терминатор;TERMINATOR, THE;1984;Великобритания, США;thriller, action, fantasy;8.0;Джеймс Кэмерон;thriller, action, fantasy
3f11ab66-fff6-4e3f-bfc0-ebb7d5b1c719;Холостяки;The Bachelors;2017;США;drama, comedy;5.0;Курт Фолькер;drama, comedy
9c612621e070976b5860c;Люди Икс: Апокалипсис;X-Men: Apocalypse;2016;США;action, fantasy, adventures;4.06;Брайан Сингер;action, fantasy, adventures
4d910255-7645-42d6-af59-27777dffb6c9;Суперкоманда;Metegol/Foosball;2013;Аргентина, Испания;family, for_child;6.1;Хуан Хосе Кампанелья;family, for_child
09908edf-9015-45c6-802a-c0416d7b82b5;Тропы;Tracks;2013;Австралия;drama;7.0;Джон Кёрран;drama
4e3f3db5-5264-4897-9327-4b909ab07257;Хорошая жизнь;The good life;1996;Испания, Франция;drama, comedy;0.0;Дэвид Труэба;drama, comedy
3360ad19-5108-4e7d-9475-a828ee9ae962;Ганнибал;Hannibal;2001;США, Великобритания, Италия;detective, drama, thriller, crime;7.7;Ридли Скотт;detective, drama, thriller, crime
0e2f5da7-55d0-45b1-acef-bf497854792e;Любовь вслепую;Blind;2017;США;melodrama;6.2;Майкл Мэйлер;melodrama
3e4d7234-1ab0-4771-94da-5c060265e362;Раскрашенная кожа 2;Paintedd Skin 2;2012;Китай;drama, thriller, action, fentezi;0.0;Вуершань;drama, thriller, action, fentezi
7da48d01-1e70-44d9-830d-b9f2387dee6e;Ветка сирени;Vetka sireni;2007;Россия, Люксембург;drama;6.6;Павел Лунгин;drama
f37af9a0-0c80-45c1-af00-e8f8610c3cd4;Микеланджело. Бесконечность;Michelangelo - Infinito;2018;Италия;drama;7.3;Эмануэле Имбуччи;drama
aab38d0e-c366-4466-8cb6-7d2a75d586e5;Игрушки для взрослых;The Happytime Murders;2018;США, Китай;thriller, action, comedy;5.0;Брайан Хэнсон;thriller, action, comedy
98f0223a-9210-4131-9e41-8c2b1bb8ac34;Третий лишний 2;Ted 2;2015;США;comedy;5.9;Сет МакФарлейн;comedy
